Azure/azure-quickstart-templates	Bicep	14839	arm,arm-templates,azure,bicep,bicep-templates,templates	Azure Quickstart Templates
MicrosoftDocs/azure-docs	Markdown	10912	skilling	Open source documentation of Microsoft Azure
skickar/CreepDetector	Jupyter Notebook	211		Heck off, creeps
26zl/Realtek8821au-Linux-Driver-Monitor-Mode	C	3	aircrack-ng,driver,kali-linux,kismet,linux,monitor-mode	RTL8821AU/RTL8811AU USB WiFi driver with one-command monitor mode setup, udev hot-plug, channel hopping, and multi-distro support (NetworkM…
iAnonymous3000/awesome-grapheneos-guide		347	android,grapheneos,mobilesecurity,opsec,privacy	A comprehensive, step-by-step guide to help new users navigate the privacy-focused, security-hardened mobile OS based on Android. Learn how…
malmeloo/FindMy.py	Python	3121	airtag,apple,bluetooth,find-my,findmy,location-tracker	🍏 + 🎯 + 🐍 = Query Apple's FindMy Network with Python!
ServanKorkmaz/restaurant-website	HTML	1		Website for Nawarat Thai Mat & Catering — modern design, mobile-friendly, with admin page for menu and content management.
ServanKorkmaz/car-dealer-crm	TypeScript	1		Full-featured CRM/DMS for car dealerships with customer management, inventory, invoicing, SVV/FINN/Tripletex API integrations, and email co…
ServanKorkmaz/online-bank-saas	TypeScript	1		Demo SaaS application with BankID authentication, developer login, and secure fintech UI built with React, TypeScript, Tailwind, and Node.j…
ServanKorkmaz/saas-website	TypeScript	1		SaaS Website – Business and marketing site for a CRM platform. Includes landing page, feature overviews, pricing, and signup flow for car d…
sensepost/gowitness	Go	4363	chrome,chrome-headless,fingerprint,footprinting,golang,headless	🔍 gowitness - a golang, web screenshot utility using Chrome Headless
tomnomnom/waybackurls	Go	4507		Fetch all the URLs that the Wayback Machine knows about for a domain
projectdiscovery/katana	Go	17163	cli,crawler,gocrawler,hacktoberfest,headless,spider-framework	A next-generation crawling and spidering framework.
shmilylty/OneForAll	Python	9917	altname,bugbounty,content-security-policy,crossdomainxml,information-gathering,nsec	OneForAll是一款功能强大的子域收集工具
meirwah/awesome-incident-response		9258	awesome,awesome-list,cybersecurity,dfir,incident-response,incident-response-tooling	A curated list of tools for incident response
paralax/awesome-honeypots	Python	10470	awesome,awesome-list,honeyd,honeypot,list	an awesome list of honeypot resources
carpedm20/awesome-hacking		16693	awesome,hacking	A curated list of awesome Hacking tutorials, tools and resources
paragonie/awesome-appsec	PHP	6990	application-security,curated,owasp,reading-list,security,security-experts	A curated list of resources for learning about application security
sbilly/awesome-security		14618	awesome-list,security	A collection of awesome software, libraries, documents, books, resources and cools stuffs about security.
apsdehal/awesome-ctf	JavaScript	11672	awesome,ctf,penetration,security	A curated list of CTF frameworks, libraries, resources and softwares
rshipp/awesome-malware-analysis		13953	analysis-framework,automated-analysis,awesome,awesome-list,chinese,chinese-translation	Defund the Police.
ashishb/android-security-awesome	Makefile	9532	android,awesome,awesome-list,list,security	A collection of android security related resources
vn7n24fzkq/github-profile-summary-cards	TypeScript	3569	github-action,github-profile-readme,hacktoberfest,profile-readme,profile-summary,readme-stats	A tool to generate your GitHub summary card for profile README
nmap/nmap	C	13186	asynchronous,c-plus-plus,libpcap,linux,lua,machine-learning	Nmap - the Network Mapper. Github mirror of official SVN repository.
aboutsecurity/blueteam_homelabs		939		Great List of Resources to Build an Enterprise Grade Home Lab
RMerl/asuswrt-merlin.ng	C	6104	asus,asuswrt-merlin,firmware,router	Third party firmware for Asus routers (newer codebase)
apple/container	Swift	47662		A tool for creating and running Linux containers using lightweight virtual machines on a Mac. It is written in Swift, and optimized for App…
digininja/CeWL	Ruby	2747		CeWL is a Custom Word List Generator
openwall/john	C	13368	assembler,c,cracker,crypt,fpga,gpgpu	John the Ripper jumbo - advanced offline password cracker, which supports hundreds of hash and cipher types, and runs on many operating sys…
wtsxDev/reverse-engineering		10285		List of awesome reverse engineering resources
zaproxy/zaproxy	Java	15401	appsec,dast,hacktoberfest,opensource,security,security-scanner	The ZAP by Checkmarx Core project
astral-sh/uv	Rust	87394	packaging,python,resolver,uv	An extremely fast Python package and project manager, written in Rust.
benoitc/gunicorn	Python	10622	http,http-server,python,wsgi,wsgi-server	gunicorn 'Green Unicorn' is a WSGI HTTP Server for UNIX, fast clients and sleepy applications.
microsoft/playwright	TypeScript	92715	automation,chrome,chromium,e2e-testing,electron,end-to-end-testing	Playwright is a framework for Web Testing and Automation. It allows testing Chromium, Firefox and WebKit with a single API. 
Bearer/bearer	Go	2701	appsec,code-quality,compliance,dataflow,devsecops,devsecops-tools	Code security scanning tool (SAST) to discover, filter and prioritize security and privacy risks.
axios/axios	JavaScript	109105	hacktoberfest,http-client,javascript,nodejs,promise	Promise based HTTP client for the browser and node.js
danieldurnea/FBI-tools		2564	awesome,awesome-list,bug-bounty,cybersecurity,forensics,hacking	🕵️ OSINT Tools for gathering information and actions forensics 🕵️ 
x64dbg/ScyllaHide	C++	4213	anti-debug,anti-debugging,debug,debugger,debugging,hacktoberfest	Advanced usermode anti-anti-debugger. Forked from https://bitbucket.org/NtQuery/scyllahide
ticarpi/jwt_tool	Python	6699		:snake: A toolkit for testing, tweaking and cracking JSON Web Tokens
tarunkant/Gopherus	Python	3398	fastcgi,github-rce,gopher,memcache,mysql,postgresql	This tool generates gopher link for exploiting SSRF and gaining RCE in various servers
epinna/tplmap	Python	4185		Server-Side Template Injection and Code Injection Detection and Exploitation Tool
s0md3v/XSStrike	Python	15076	waf-detection,xss,xss-bruteforce,xss-detection,xss-exploit,xss-python	Most advanced XSS scanner.
codingo/NoSQLMap	Python	3312	bugbounty,couchdb,databases,enumeration,hacking,hacking-tool	Automated NoSQL database enumeration and web application exploitation tool.
basecamp/omarchy	Shell	23914		Beautiful, Modern & Opinionated Linux
pewdiepie-archdaemon/dionysus	Shell	3322		laptop 
swisskyrepo/PayloadsAllTheThings	Python	79116	bounty,bugbounty,bypass,cheatsheet,enumeration,hacking	A list of useful payloads and bypass for Web Application Security and Pentest/CTF
syssec-utd/pylingual	Python	1319	bytecode,decompiler,pyc,python,reverse-engineering	Python decompiler for modern Python versions.
zrax/pycdc	C++	4540	cxx,decompiler,disassembler,hacktoberfest,python	C++ python bytecode disassembler and decompiler
extremecoders-re/pyinstxtractor	Python	4377	decompile,pyc,pyc-files,pyinstaller,pyinstaller-extractor,python	PyInstaller Extractor
WithSecureLabs/chainsaw	Rust	3593	attack,blueteam,chainsaw,countercept,detection,dfir	Rapidly Search and Hunt through Windows Forensic Artefacts
kkrypt0nn/wordlists		2304	dictionary,directory,directory-scan,directory-scanner,directory-scanning,hackthebox	📜 Yet another collection of wordlists
lcandy2/container-ui	Swift	179	apple,apple-container,container,containerization,docker,kubernetes	Crane: Native macOS Desktop App for managing Apple's Containers (apple/container) CLI.
26zl/Computer-Communication	Python	2	network-programming	INF-2300 UiT - all assignments
skylot/jadx	Java	49668	android,decompiler,dex,java	Dex to Java decompiler
iBotPeaches/Apktool	Java	25006	9patch,android,apk,apktool,arsc,reverse-engineering	A tool for reverse engineering Android apk files
samhenrigold/LidAngleSensor	Swift	4131		tfw when you when your lid when uhh angle your lid sensor
26zl/C-Programmering	C	2	c,cpu,graphics,sdl2	UiT
dotenvx/dotenvx	JavaScript	5612	cli,configuration-file,curl,dotenv,dotenvx,end-to-end-encryption	a secure dotenv–from the creator of `dotenv`
26zl/26zl		2		Hello!
jaredthecoder/awesome-vehicle-security		4384	automotive,awesome,awesome-list,car-hacking,cars,cybersecurity	🚗  A curated list of resources for learning about vehicle security and car hacking.
webtorrent/webtorrent	JavaScript	31391	bittorrent,browser,hacktoberfest,javascript,nodejs,p2p	⚡️ Streaming torrent client for the web
OISF/suricata	C	6455	cybersecurity,ids,intrusion-detection-system,intrusion-prevention-system,ips,network-monitor	Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF …
zeek/zeek	C++	7763	bro,dfir,ndr,network-monitoring,nsm,pcap	Zeek is a powerful network analysis framework that is much different from the typical IDS you may know.
ntop/ntopng	Lua	7946	cybersecurity,docker,ebpf,ipfix,kubernetes,netflow	Web-based Traffic and Cybersecurity Network Traffic Monitoring
zephyrproject-rtos/zephyr	C	15882	bluetooth,bluetooth-le,embedded,embedded-c,iot,mcu	Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architect…
dockur/windows	Shell	52416	docker,docker-container,virtualization,windows,windows-virtual-desktop,windows-virtual-machine	Windows inside a Docker container.
asgeirtj/system_prompts_leaks	JavaScript	56919	ai,ai-agents,anthropic,awesome,chatbot,chatgpt	Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT GPT-5.6, Codex GPT-5.6, GP…
Flangvik/SharpCollection		2935		Nightly builds of common C# offensive tools, fresh from their respective master branches built and released in a CDI fashion using Azure De…
Flangvik/TeamFiltration	C#	1392		TeamFiltration is a cross-platform framework for enumerating, spraying, exfiltrating, and backdooring O365 AAD accounts
GhostPack/SharpUp	C#	1514		SharpUp is a C# port of various PowerUp functionality.
GhostPack/Seatbelt	C#	4634	csharp,situational-awareness	Seatbelt is a C# project that performs a number of security oriented host-survey "safety checks" relevant from both offensive and defensive…
peass-ng/PEASS-ng	C#	20136	bash,batch,batch-script,color,csharp,enumeration	PEASS - Privilege Escalation Awesome Scripts SUITE (with colors)
winapps-org/winapps	Shell	15516	cassowary,docker,freerdp,gnome,hacktoberfest,integration	 Run Windows apps such as Microsoft Office/Adobe in Linux (Ubuntu/Fedora) and GNOME/KDE as if they were a part of the native OS, including …
netty/netty	Java	35008		Netty project - an event-driven asynchronous network application framework
fatedier/frp	Go	107974	expose,firewall,frp,go,http-proxy,nat	A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.
microsoft/WSL2-Linux-Kernel	C	10494		The source for the Linux kernel used in Windows Subsystem for Linux 2 (WSL2)
gorhill/uBlock	JavaScript	66187	blocker,browser-extension,chromium,firefox,javascript,ublock	uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.
pallets/werkzeug	Python	6876	http,pallets,python,werkzeug,wsgi	The comprehensive WSGI web application library.
neondatabase/neon	Rust	22535	database,postgres,postgresql,rust,serverless	Neon: Serverless Postgres. We separated storage and compute to offer autoscaling, code-like database branching, and scale to zero.
fail2ban/fail2ban	Python	18158	anti-bot,attack-prevention,ban-hosts,ban-management,bsd,fail2ban	Daemon to ban hosts that cause multiple authentication errors
gchq/CyberChef	JavaScript	35311	compression,data-analysis,data-manipulation,encoding,encryption,hashing	The Cyber Swiss Army Knife - a web app for encryption, encoding, compression and data analysis
janhq/jan	TypeScript	43532	chatgpt,gpt,llamacpp,llm,localai,open-source	Jan is an open source alternative to ChatGPT that runs 100% offline on your computer.
jaywcjlove/awesome-mac	Swift	107703	app,apple,application,apps,awesome,awesome-list	 This project is dedicated to collecting high-quality macOS software and organizing them systematically by different categories for easy s…
remoteintech/remote-jobs	JavaScript	40534	distributed-companies,hacktoberfest,jobs-search,jobsearch,jobseeker,remote	Source for remoteintech.company — a community-maintained directory of remote-friendly tech companies
26zl/pygofastproxy	Python	1	backend,development,fasthttp,frontend,full-stack,golang	High-performance HTTP reverse proxy with built-in CORS, rate limiting, and security headers — Go speed, Python simplicity.                 …
goproxy/goproxy	Go	1496	go,goproxy,handler,minimalist,module,proxy	A minimalist Go module proxy handler.
elazarl/goproxy	Go	6708		An HTTP proxy library for Go
valyala/fasthttp	Go	23412		Fast HTTP package for Go. Tuned for high performance. Zero memory allocations in hot paths. Up to 10x faster than net/http
gofiber/fiber	Go	39946	express,expressjs,fast,fiber,flexible,framework	⚡️ Express inspired web framework written in Go
gin-gonic/gin	Go	88909	framework,gin,go,middleware,performance,router	Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to …
avelino/awesome-go	Go	178003	awesome,awesome-list,go,golang,golang-library,hacktoberfest	A curated list of awesome Go frameworks, libraries and software
golang/go	Go	135347	go,golang,language,programming-language	The Go programming language
dockur/macos	Shell	20833	docker,docker-container,mac,macos,macos-virtual-machine,macos-vm	MacOS inside a Docker container.
flask-restful/flask-restful	Python	6915		Simple framework for creating REST APIs
humiaozuzu/awesome-flask		12740	awesome,flask,flask-resources	A curated list of awesome Flask resources and plugins
pallets/flask	Python	71917	flask,jinja,pallets,python,web-framework,werkzeug	The Python micro framework for building web applications.
moonsharp-devs/moonsharp	C#	1603	c-sharp,debugger,interpreter,lua,mono,moonsharp	An interpreter for the Lua language, written entirely in C# for the .NET, Mono, Xamarin and Unity3D platforms, including handy remote debug…
noob-hackers/kalimux	Shell	1645	hackers,hacking,hacking-tools,kali-scripts,kalimux,noob	Install And Use Kali Linux With Gui In Termux
yeyintminthuhtut/Awesome-Red-Teaming		7977	cobalt-strike,empire,phishing,redteam,redteaming,uac	List of Awesome Red Teaming Resources
microsoft/edit	Rust	14382	editor,rust,terminal,text-editor	We all edit.
ThePorgs/Exegol	Python	3014	ctf,docker,hacking,linux,penetration-testing,pentesting	Fully featured and community-driven hacking environment
morrownr/USB-WiFi		4366	kali-linux,linux,linux-kernel-driver,linux-kernel-module,linux-users,linux-wifi	USB WiFi Adapter Information for Linux
lwfinger/rtw88	C	1603		A backport of the Realtek Wifi 5 drivers from the wireless-next repo.
26zl/unitygame	C#	1		A unity fps game
raineorshine/npm-check-updates	TypeScript	10278	npm,npm-check-updates	Find newer versions of package dependencies than what your package.json allows
joelsernamoreno/EvilCrowRF-V2	C++	773		
i-am-shodan/USBArmyKnife	C++	2777		USB Army Knife – the ultimate close access tool for penetration testers and red teamers.
Husseinabdulameer11/unitygame	C#	1		a unity fps game
ryan4yin/nix-config	Nix	1977	dotfiles,hyprland,i3,nix,nix-flake,nix-flakes	❄️ My nix config for both desktops(NixOS+macOS) and homelab servers(NixOS).
mitchellh/nixos-config	Nix	3049		My NixOS configurations.
NixOS/nixpkgs	Nix	25400	hacktoberfest,linux,nix,nixos,nixpkgs	Nix Packages collection & NixOS
26zl/Veikryss	Java	1		Arbeidskrav levert av gruppe 15 i faget OBJ2100
Neverous/efibooteditor	C++	476	boot,boot-manager,editor,efi,gui,linux	Boot Editor for (U)EFI based systems
sqlitebrowser/sqlitebrowser	C++	24304	c-plus-plus,cross-platform,database,database-browser,database-gui,sqlite	Official home of the DB Browser for SQLite (DB4S) project. Previously known as "SQLite Database Browser" and "Database Browser for SQLite".…
xHybred/NvidiaProfileInspectorRevamped	C#	918		NVPI Revamped - A better oragnized, documented, user friendly NVPI fork
BjarneBeruldsen/Saksbehandlingssystem	Java	2		Laget med Java, MySql og JavaFx 
NationalSecurityAgency/ghidra	Java	70780	disassembler,reverse-engineering,software-analysis	Ghidra is a software reverse engineering (SRE) framework
xerial/sqlite-jdbc	Java	3273	database,java,jdbc,sqlite	SQLite JDBC Driver
es3n1n/defendnot	C++	3539		An even funnier way to disable windows defender. (through WSC api)
BCUninstaller/Bulk-Crap-Uninstaller	C#	20199	application-manager,application-uninstaller,bloatware,bulk-actions,bulk-uninstall,cleaner	Remove large amounts of unwanted applications quickly.
scalar/scalar	TypeScript	15570	api,api-client,docs,http-client,openapi,openapi3	Scalar is an open-source API platform:　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　🌐 Modern REST API Client　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　…
requestly/requestly		6734	api-client,api-testing,developer-tools,git-sync,graphql,grpc	Community hub for Requestly API Client — bugs, feature requests, and roadmap. The privacy-first Postman alternative.
Tampermonkey/tampermonkey	JavaScript	5588		Tampermonkey is the most popular userscript manager, with over 10 million users. It's available for Chrome, Microsoft Edge, Safari, Opera N…
anuraghazra/github-readme-stats	JavaScript	79792	dynamic,profile-readme,readme-generator,readme-stats,serverless	:zap: Dynamically generated stats for your github readmes
Gallopsled/pwntools	Python	13589	assembly,bsd,capture-the-flag,ctf,ctf-framework,defcon	CTF framework and exploit development library
rustdesk/rustdesk	Rust	118132	android,anydesk,dart,flatpak,flutter,flutter-apps	An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.
Hari-prasaanth/Web-App-Pentest-Checklist		907	bug,bugbounty,checklist,penetration-testing,penetration-testing-framework,pentesting	A OWASP Based Checklist  With 500+ Test Cases
OWASP/wstg		9569	application-security,appsec,best-practices,bugbounty,guide,hacking	The Web Security Testing Guide is a comprehensive Open Source guide to testing the security of web applications and web services.
thedaviddias/Front-End-Checklist	MDX	73194	ai-agent,ai-agents,checklist,css,front-end-developer-tool,front-end-development	🗂 The essential checklist for modern web development, for humans and AI agents
EbookFoundation/free-programming-books	Python	391902	books,education,hacktoberfest,list,resource	:books: Freely available programming books
junegunn/fzf	Go	81685	bash,cli,fish,fzf,go,neovim	:cherry_blossom: A command-line fuzzy finder
26zl/PasswordManager	Python	2		This project was originally created as a project assignment for the course PY1010-1 24H (Python)
blacktop/ipsw	Go	3573	apple,class-dump,dyld,dyld-shared-cache,firmware,golang	iOS/macOS Research Swiss Army Knife
tesa-klebeband/RTL8720dn-Deauther	C++	500	pentesting,rtl8720dn,wifi-hacking	My ESP32-Deauther ported to the RTL8720dn, allowing users to deauthenticate on 5GHz now!
Romanitho/Winget-AutoUpdate	PowerShell	1922	winget	WAU daily updates apps as system and notify connected users. (Allowlist and Blocklist support)
BjarneBeruldsen/VeiKryss		1		
socketio/socket.io	TypeScript	63295	javascript,nodejs,socket-io,websocket	Bidirectional and low-latency communication for every platform
lostindark/DriverStoreExplorer	C#	11147	driver,driver-store,driverstore	Driver Store Explorer
AlchemyTweaks/Verified-Tweaks	Batchfile	119		The “Verified Tweaks” section includes empirically validated system configurations, derived from controlled benchmarking scenarios and fram…
shoober420/windows11-scripts	Batchfile	216	bat-file,bat-script,batch,batch-file,batch-files,batch-script	Windows 11 Scripts
OnionBrowser/OnionBrowser	Swift	2621	anonymity,browser,ios,mobile,mpl,objective-c	An open-source, privacy-enhancing web browser for iOS, utilizing the Tor anonymity network
wureset-tools/script-wureset	Batchfile	211	command-line,command-line-tool,maintenance-script,maintenance-scripts,maintenance-tool,microsoft	This script reset the Windows Update Components.
MarcoRavich/Opendows		61	api,applications,components,core,file-manager,gui	The project aims to replace any (legacy) MS-Windows components with open source counterparts.
alienator88/Pearcleaner	Swift	13941		A free, source-available and fair-code licensed mac app cleaner
memstechtips/UnattendedWinstall		5913	answer-file,autounattend,autounattend-xml,unattended-installation,windows-10,windows-10-debloat	Personalized Unattended Answer Files that helps automatically debloat and customize Windows 10 & 11 during the installation process.
Devolutions/UniGetUI	C#	25009	chocolatey,cli,npm,package,package-manager,pip	UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your packag…
26zl/Library-Management-System	Java	1		Arbeidskrav 1 i Objekt Orientert Programmering 2 ved USN Bø
react/react	JavaScript	246459	declarative,frontend,javascript,library,react,ui	The library for web and native user interfaces.
hellzerg/optimizer	C#	18276	cleanup,hosts-file,optimize,privacy,registry-hacks,registry-tweaks	The finest Windows Optimizer
winstonjs/winston	JavaScript	24493		A logger for just about everything.
GreyDGL/PentestGPT	Python	14211	large-language-models,llm,penetration-testing,python	Automated Penetration Testing Agentic Framework Powered by Large Language Models
vg-lang/vg-lang	Java	8	interpreter,programming-language	the VG programming Language
UberGuidoZ/Flipper	C	17235		Playground (and dump) of stuff I make or modify for the Flipper Zero
ZYNx27/UberGuidoz	C	140		
UberGuidoZ/Flipper-IRDB		2418		A collective of different IRs for the Flipper (maintained)
Spooks4576/Ghost_ESP	C	1170	esp32,esp32-c3,esp32-c6,esp32-wroom,esp32s2,flipperzero	Ghost ESP is a ESP32 Firmware that Revolutionizes the way we use ESP32 devices in a Pen Testing aspect
zsh-users/zsh-syntax-highlighting	Shell	22835	screenshot,shell,syntax-highlighting,zsh,zsh-syntax-highlighting	Fish shell like syntax highlighting for Zsh.
ajeetdsouza/zoxide	Rust	38002	autojump,bash,cli,command-line,command-line-tool,elvish	A smarter cd command. Supports all major shells.
romkatv/powerlevel10k	Shell	54696	zsh	A Zsh theme
zsh-users/zsh-autosuggestions	Shell	35838	autocomplete,autosuggest,fish,shell,zsh,zsh-autosuggestions	Fish-like autosuggestions for zsh
express-rate-limit/express-rate-limit	TypeScript	3272	api,express,express-js,express-middleware,nodejs,rate-limiter	Basic rate-limiting middleware for the Express web server
express-validator/express-validator	TypeScript	6236	express,expressjs,javascript,nodejs,validation,validator	An express.js middleware for validator.js.
iptv-org/iptv	TypeScript	132686	iptv,m3u,playlist,streams,tv	Collection of publicly available IPTV channels from all over the world
snyk/cli	TypeScript	5608	monitor,security,snyk,vulnerabilities	Snyk CLI scans and monitors your projects for security vulnerabilities.
helmetjs/helmet	TypeScript	10696	helmet,http-headers,javascript,middleware,security	Help secure Express apps with various HTTP headers
morrownr/8821au-20210708	C	1129	aircrack-ng,debian,hostapd,kali-linux,linux-driver,linux-mint	Linux Driver for USB WiFi Adapters that are based on the RTL8811AU and RTL8821AU Chipsets - v5.12.5.2
orbstack/orbstack	Shell	9019	colima,docker,docker-desktop,lima,linux,mac	Fast, light, simple Docker containers & Linux machines
BjarneBeruldsen/DiscGolf_Webapp	JavaScript	3		Prosjektoppgave i APP2000 ved USN Bø (2024/2025)
deepseek-ai/DeepSeek-V3	Python	103907		
nicolashery/mac-dev-setup	Shell	5756		A beginner's guide to setting up a development environment on macOS
HardenedBSD/hardenedBSD	C	414	hardenedbsd,hardening,infosec,operating-system,security	HardenedBSD implements strong exploit mitigations and security hardening technologies on top of FreeBSD, with a direct focus on the nexus b…
noob-hackers/infect	Shell	2937	2020,bash-script,education,free,kali-linux,noob-friendly	Infect Any Android Device With Virus From Link In Termux
26zl/Arbeidskrav-2-i-PY1010	Python	1		Oppgave 1 til 6
VR-25/acc	Shell	2319	acca,accapp,accu,accu-battery,android,battery-lifespan	Advanced Charging Controller
Divested-Mobile/Hypatia	Java	655		A realtime malware scanner
Androidacy/MagiskModuleManager	Kotlin	1223	android,android-application,magisk,magisk-manager,root	Previously known as Fox's Magisk Module Manager (FoxMMM), this app helps users find, install "Magisk Modules" - powerful little zips/apps f…
topjohnwu/Magisk	Kotlin	61652		The Magic Mask for Android
LSPosed/LSPosed	Java	24153	android,xposed	LSPosed Framework
RikkaApps/Shizuku	Kotlin	27404		Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.
d4rken-org/sdmaid-se	Kotlin	7080	android,cleaner,cleaner-app,filemanager,sdmaid,system-cleaner	SD Maid 2/SE is Android's most thorough cleaning tool.
flipperdevices/flipperzero-firmware	C	16312	armv7m,ble,firmware,flipper,flipperzero,infrared	Flipper Zero firmware source code
massgravel/Microsoft-Activation-Scripts	Batchfile	182972	activator,hwid,kms,kms38,massgrave,massgravel	Open-source Windows and Office activator featuring HWID, Ohook, TSforge, and Online KMS activation methods, along with advanced troubleshoo…
awesome-android-root/awesome-android-root	Python	3790	android,android-app,android-root,android-tweaks,apatch,awesome	Discover best root apps, Magisk, KernelSu & LSPosed(xposed) modules & rooting guides
wiglenet/wigle-wifi-wardriving	Java	929		Nethugging client for Android, from wigle.net
termux/termux-app	Java	57562	android,hacktoberfest,linux,terminal,termux	Termux - a terminal emulator application for Android OS extendible by variety of packages.
papers-we-love/papers-we-love	Shell	107787	awesome,computer-science,meetup,papers,programming,read-papers	Papers from the computer science community to read and discuss.
trimstray/the-book-of-secret-knowledge		233014	awesome,awesome-list,bsd,cheatsheets,devops,guidelines	A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.
awesome-selfhosted/awesome-selfhosted		305034	awesome,awesome-list,cloud,free-software,hosting,privacy	A list of Free Software network services and web applications which can be hosted on your own servers
vinta/awesome-python	Python	307825	awesome,collections,python,python-frameworks,python-libraries,python-tools	An opinionated list of Python frameworks, libraries, tools, and resources
henrypp/simplewall	C	8602	arm64,firewall,foss,network,simplewall,wfp	Simple tool to configure Windows Filtering Platform (WFP) which can configure network activity on your computer.
Brainrotlang/brainrot	C	622	esoteric,esoteric-interpreter,esoteric-language,esoteric-languages,esoteric-programming-language,meme	Brainrot programming language interpreter
MichaIng/DietPi	Shell	6147	bash,debian,dietpi,lightweight,nanopi,odroid	Lightweight justice for your single-board computer!
farag2/Sophia-Script-for-Windows	PowerShell	9429	24h2,25h2,debloat,debloater,debloating,gui	:zap: The most powerful open source tweaker on GitHub for fine-tuning Windows 10 & Windows 11
soxoj/maigret	Python	35308	cli,cybersecurity,identification,information-gathering,infosec,investigation	🕵️‍♂️ Collect a dossier on a person by username from 3000+ sites
ziglang/zig	Zig	43349	compiler,language,zig	Moved to Codeberg
seerge/g-helper	C#	14142	ally,amd,armoury,asus,aura,cpu	Lightweight Armoury Crate alternative for Asus laptops with nearly the same functionality. Works with ROG Zephyrus, Flow, TUF, Strix, Scar,…
objective-see/OverSight	Objective-C	672		OverSight monitors a mac's mic and webcam, alerting the user when the internal mic is activated, or whenever a process accesses the webcam. 
objective-see/BlockBlock	Objective-C	825		BlockBlock provides continual protection by monitoring persistence locations.
sindresorhus/awesome		484429	awesome,awesome-list,lists,resources,unicorns	😎 Awesome lists about all kinds of interesting topics
Homebrew/brew	Ruby	48804	brew,homebrew,macos,package-manager,ruby	🍺 The Package Manager for Everywhere
awesome-foss/awesome-sysadmin		34590	awesome,awesome-list,devops,list,ops,self-hosted	A curated list of amazingly awesome open-source sysadmin resources.
trimstray/test-your-sysadmin-skills		11720	answers,bsd,cheatsheets,cybersecurity,databases,devops	A collection of Linux Sysadmin Test Questions and Answers. Test your knowledge and skills in different fields with these Q/A.
paulveillard/cybersecurity-golang-security		25	awesome-list,cybersecurity,frameworks,go,go-kit,go-library	An ongoing collection of Go tools and frameworks, software, libraries, learning tutorials, frameworks, academic and practical resources.
Proviesec/google-dorks		1323	bugbounty,cybersecurity,google,security,websecurity	Useful Google Dorks for WebSecurity and Bug Bounty
A-poc/RedTeam-Tools		9414	cheatsheet,cybersecurity,enumeration,hacking,linux,mitre-attack	Tools and Techniques for Red Team / Penetration Testing
infosecn1nja/Red-Teaming-Toolkit		10487	hacking,infosec,pentesting,red-team	This repository contains cutting-edge open-source security tools (OST) for a red teamer and threat hunter.
A-poc/BlueTeam-Tools		4226	blue-team,blueteam,cheatsheet,cyber-security,defender,incident	Tools and Techniques for Blue Team / Incident Response
openwrt/openwrt	C	27530		This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins.  We wi…
splunk/security_content	Python	1648	cicd,cybersecurity,detection,detection-engineering,engineering,responses	Splunk Security Content
community-scripts/ProxmoxVE	Shell	28940	alpine,authentification,container,debian,docker,home-assistant	Proxmox VE Helper-Scripts (Community Edition) 
pfsense/pfsense	PHP	5689	firewall,freebsd,pfsense	Main repository for pfSense
kboghdady/youTube_ads_4_pi-hole	Shell	2593	adguard,adguardyoutube,blacklist,pi-hole,pihole,pihole-ads-list	YouTube script to add the new Ads list for Pi-hole
anudeepND/whitelist	Python	4375	ad-blocker,adblock,adblocker,adguard,adguardhome,customization	A simple tool to add commonly white listed domains to your Pi-Hole setup. 
0xERR0R/blocky	Go	6777	ad-blocker,adblock,adblocker,dns,dns-over-https,dns-server	Fast and lightweight DNS proxy as ad-blocker for local network with many features
ZitaoTech/Hackberry-Pi_Zero		2684		A handheld Linux terminal using Raspberry pi Zero 2W as Core with 4" 720X720 TFT display
mhxion/awesome-discord-communities	Python	3541	awesome,awesome-list,beginner,community,discord,discord-server	A curated list of awesome Discord communities for programmers
fastfetch-cli/fastfetch	C	23694	bsdfetch,command-line,fastfetch,fetch,flashfetch,hacktoberfest	A maintained, feature-rich and performance oriented, neofetch like system information tool.
mishakorzik/AllHackingTools	Shell	5872	all-in-one,bruteforce,cibersecurity,ctf-tools,ddos-attacks,hacking	 All-in-One Hacking Tools For Hackers! And more hacking tools! For termux.
